"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","website","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","id_destination","status","price_category","top_tags","English","non-English","local","type"
"g209952-d4480796","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Ground Espresso Bar']","Ground Espresso Bar","Unclaimed",4,"August 13, 2023","52 Main Street, Portrush BT56 8BL Northern Ireland",55.206707,-6.652897,"#3 of 6 Coffee & Tea in Portrush","#3 of 6 Coffee & Tea in Portrush",97,0,0,,"Cafe, British","Breakfast, Lunch, Brunch",,"Takeout, Seating","False","True","http://www.groundcoffee.net",35,40,40,30,41,30,13,5,8,"English (97)","g209952-d4480796","in rating","$","Quick Bites, Cafe, British",97,0,97,"Coffee & Tea"
"g209952-d4738508","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Indian Ocean']","Indian Ocean","Unclaimed",3,"May 31, 2023","3 Dunluce St, Portrush BT56 8DN Northern Ireland",55.203957,-6.652281,"#29 of 39 Restaurants in Portrush","#3 of 6 Fast Food in Portrush",37,0,0,,"Indian, Fast Food","Dinner",,"Delivery, Takeout","True","True","https://www.facebook.com/IndianOceanPortrush/",30,30,30,20,17,3,0,1,16,"English (36), French (1)","g209952-d4738508","in rating","$","Indian, Fast Food",36,1,36,"Restaurants"
"g209952-d4827494","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'The Hidden Cove']","The Hidden Cove","Unclaimed",3.5,"July 12, 2021","3 Bath Street, Portrush BT56 8AW Northern Ireland",55.20786,-6.65423,"#31 of 39 Restaurants in Portrush","#14 of 16 Cafe in Portrush",35,0,0,,"Cafe, British","Breakfast, Lunch, Dinner",,"Seating, Highchairs Available, Table Service","False","False",,35,40,40,40,12,6,5,5,7,"English (35)","g209952-d4827494","in rating","$","Cafe, British",35,0,35,"Restaurants"
"g209952-d4832064","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Eglinton Hotel']","Eglinton Hotel","Unclaimed",2,"November 9, 2019","49 Eglinton Street, Portrush BT56 8DZ Northern Ireland",55.203945,-6.652629,"#37 of 39 Restaurants in Portrush","#37 of 39 Restaurants in Portrush",17,0,0,,,"Lunch, Dinner",,,"False","True","http://www.eglintonhotel.com",20,25,15,,2,1,3,2,9,"English (16), Italian (1)","g209952-d4832064","in rating","$$ - $$$",,16,1,16,"Restaurants"
"g209952-d4919289","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'The Dolphin']","The Dolphin","Unclaimed",3.5,"June 24, 2023","100 Causeway Street, Portrush BT56 8AE Northern Ireland",55.2028,-6.648273,"#9 of 14 Quick Bites in Portrush","#9 of 14 Quick Bites in Portrush",120,0,0,,"Seafood, Fast Food, British","Lunch, Dinner",,"Takeout, Wheelchair Accessible","True","True","https://www.facebook.com/thedolphinportrush/",30,40,35,25,43,27,15,14,21,"English (119), Italian (1)","g209952-d4919289","in rating","$","Quick Bites, Seafood, Fast Food",119,1,119,"Quick Bites"
"g209952-d5027188","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'The Royal Court Hotel']","The Royal Court Hotel","Unclaimed",4.5,"October 16, 2023","233 Ballybogy Road, Portrush BT56 8NF Northern Ireland",55.20456,-6.608262,"#6 of 39 Restaurants in Portrush","#6 of 37 British in Portrush",230,0,0,,"Bar, European, British","Lunch, Dinner, Brunch, Breakfast","Vegetarian Friendly, Vegan Options, Gluten Free Options","Reservations, Seating, Parking Available, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Free Wifi, Table Service","True","True","http://www.royalcourthotel.co.uk/",45,45,45,45,140,57,20,6,7,"English (227), German (1), Dutch (1), Spanish (1)","g209952-d5027188","in rating","$$ - $$$","Bar, European, British",227,3,227,"Restaurants"
"g209952-d5815290","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', ""Anne's Cafe""]","Anne's Cafe","Unclaimed",4,"August 17, 2023","77 Main Street, Portrush BT56 8BN Northern Ireland",55.20807,-6.65605,"#17 of 39 Restaurants in Portrush","#17 of 37 British in Portrush",73,0,0,,"Cafe, British","Breakfast, Lunch","Vegetarian Friendly","Takeout, Seating, Highchairs Available, Wheelchair Accessible","False","True","https://www.facebook.com/77portrush/?rf=240789532924013",45,45,45,,43,11,9,3,7,"English (73)","g209952-d5815290","in rating","$","Cafe, British, Vegetarian Friendly",73,0,73,"Restaurants"
"g209952-d5850460","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'The Springhill Bar']","The Springhill Bar","Claimed",4.5,"July 8, 2023","17 Causeway Street, Portrush BT56 8AB Northern Ireland",55.20488,-6.65069,"#16 of 39 Restaurants in Portrush","#4 of 5 Pub in Portrush",46,0,0,,"Pub","Lunch, Dinner, Drinks",,"Serves Alcohol, Seating, Live Music","True","True","http://thespringhillbar.com/",,45,40,,30,8,5,0,3,"English (43), French (2), Spanish (1)","g209952-d5850460","in rating","$","Pub",43,3,43,"Restaurants"
"g209952-d6277201","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', ""Dawson's Bistro""]","Dawson's Bistro","Claimed",4,"September 12, 2021","41 Magheraboy Road, Portrush BT56 8NX Northern Ireland",55.186844,-6.655811,"#15 of 39 Restaurants in Portrush","#7 of 11 Bar in Portrush",66,0,0,"₪49 - ₪122","Irish, Bar, British, Grill","Dinner, Lunch, Drinks",,"Reservations, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Wine and Beer, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Table Service, Outdoor Seating, Accepts Credit Cards, Family style, Non-smoking restaurants","True","True","http://www.magherabuoy.co.uk/the-bistro/",45,45,40,40,36,16,7,3,4,"English (66)","g209952-d6277201","in rating","$$ - $$$","Irish, Bar, British",66,0,66,"Restaurants"
"g209952-d6614424","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', ""Kiwi's Brew Bar""]","Kiwi's Brew Bar","Claimed",4.5,"September 10, 2023","47 Main Street, Portrush BT56 8BN Northern Ireland",55.20739,-6.654038,"#1 of 39 Restaurants in Portrush","#1 of 39 Restaurants in Portrush",470,1,0,"₪15 - ₪34","Bar, Pub, Gastropub, Brew Pub","Lunch, Dinner, Late Night, Drinks","Vegetarian Friendly","Television, Serves Alcohol, Full Bar, Seating, Accepts American Express, Accepts Mastercard, Accepts Visa, Digital Payments, Free Wifi, Accepts Discover, Accepts Credit Cards, Live Music","True","True","http://www.kiwisbrewbar.com",45,45,45,45,357,70,20,10,13,"Italian (4), French (4), Dutch (2), German (5), Polish (1), English (452), Spanish (2)","g209952-d6614424","in rating","$$ - $$$","Brew Pub, Bar, Pub",452,18,452,"Restaurants"
"g209952-d6871861","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Neptune & Prawn']","Neptune & Prawn","Claimed",3.5,"October 7, 2023","Harbour Road, Portrush BT56 8DF Northern Ireland",55.207733,-6.657804,"#14 of 39 Restaurants in Portrush","#14 of 39 Restaurants in Portrush",1134,0,0,,,"Dinner, Late Night, Drinks","Vegetarian Friendly, Gluten Free Options","Seating, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Table Service","True","True","http://www.ramorerestaurant.com/neptune-and-prawn.htm",40,35,40,40,520,207,109,116,182,"Japanese (2), German (4), English (1, 107), Spanish (3), Italian (4), Dutch (1), French (11), Swedish (1), Russian (1)","g209952-d6871861","in rating","$$ - $$$","Vegetarian Friendly, Gluten Free Options",1,27,1,"Restaurants"
"g209952-d7060662","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Wing Hong']","Wing Hong","Unclaimed",3.5,"September 10, 2023","55 Eglinton Street, Portrush BT56 8DZ Northern Ireland",55.2036,-6.6523,"#28 of 39 Restaurants in Portrush","#1 of 1 Chinese in Portrush",38,0,0,,"Chinese","Dinner",,"Takeout, Seating, Table Service","True","True",,35,35,35,,13,4,11,2,8,"English (38)","g209952-d7060662","in rating","$$ - $$$","Chinese",38,0,38,"Restaurants"
"g209952-d7322928","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Babushka Kitchen Cafe']","Babushka Kitchen Cafe","Claimed",4,"September 5, 2023","Teas and Ices, South Pier, Portrush BT56 8DG Northern Ireland",55.205795,-6.656183,"#2 of 6 Coffee & Tea in Portrush","#2 of 6 Coffee & Tea in Portrush",222,0,0,,"Cafe, British","Breakfast, Lunch, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Outdoor Seating, Seating, Wheelchair Accessible, Free Wifi","True","True","https://www.facebook.com/babushkafoods",40,40,35,45,138,35,18,13,18,"English (221), Dutch (1)","g209952-d7322928","in rating","$$ - $$$","Quick Bites, Cafe, British",221,1,221,"Coffee & Tea"
"g209952-d7693779","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Galley Kitchen']","Galley Kitchen","Unclaimed",4,"April 6, 2019","7 Harbour Road, Portrush BT56 8DF Northern Ireland",55.20744,-6.658553,"#23 of 39 Restaurants in Portrush","#1 of 1 Deli in Portrush",26,0,0,,"Cafe, Seafood, Deli","Breakfast, Lunch, Brunch",,"Outdoor Seating, Seating, Highchairs Available","True","True","https://www.facebook.com/galleykitchenatPYC",45,45,45,45,17,3,3,1,2,"English (26)","g209952-d7693779","in rating","$$ - $$$","Cafe, Seafood, Deli",26,0,26,"Restaurants"
"g209952-d7894409","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Londonderry', 'Coleraine', 'Coleraine Restaurants', 'Ocho bistro']","Ocho bistro","Claimed",4.5,"October 16, 2023","78 Portstewart Road At Cranagh Marina, Coleraine BT52 1SB Northern Ireland",55.150433,-6.686698,"#2 of 44 Restaurants in Coleraine","#2 of 44 Restaurants in Coleraine",837,0,0,"₪34 - ₪102","Contemporary, Catalan, Seafood, Mediterranean, Spanish","Lunch, Drinks, Dinner",,"Highchairs Available, Free Wifi, Accepts Mastercard, Accepts Visa, Table Service, Free off-street parking, Wine and Beer, Waterfront","True","True","http://www.ochotapas.com",45,45,45,40,631,129,37,18,22,"English (813), Italian (1), French (7), German (5), Polish (1), Spanish (4), Dutch (6)","g209956-d7894409","in rating","$$ - $$$","Seafood, Mediterranean, Spanish",813,24,813,"Restaurants"
"g209952-d801639","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Ramore']","Ramore","Claimed",3.5,"October 11, 2023","Harbour Road, Portrush BT56 8DF Northern Ireland",55.207924,-6.658028,"#11 of 14 Quick Bites in Portrush","#11 of 14 Quick Bites in Portrush",2452,0,0,,"Seafood, European, British, Wine Bar","Lunch, Dinner, Late Night","Vegetarian Friendly, Gluten Free Options","Seating, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts Credit Cards, Live Music","True","True","http://www.ramorerestaurant.com/winebar.php",40,35,40,40,924,477,296,297,458,"Czech (1), English (2, 396), German (7), Portuguese (1), Dutch (3), Japanese (1), French (20), Spanish (5), Italian (18)","g209952-d801639","in rating","$$ - $$$","Quick Bites, Seafood, European",2,56,2,"Quick Bites"
"g209952-d8042715",,,,,,,,,,,0,0,0,,,,,"nan","False","False",,,,,,,,,,,"nan",,"redirect",,,0,0,0,
"g209952-d8138569","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'arcadia Cafe']","arcadia Café","Unclaimed",4,"June 18, 2023","East Strand, Portrush Northern Ireland",55.205784,-6.650531,"#4 of 6 Coffee & Tea in Portrush","#4 of 6 Coffee & Tea in Portrush",77,0,0,,"Cafe","Breakfast, Brunch, Lunch","Vegetarian Friendly, Vegan Options","Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible","False","False","http://www.arcadiaportrush.co.uk",45,45,40,,37,16,4,12,8,"English (76), French (1)","g209952-d8138569","in rating","$$ - $$$","Quick Bites, Cafe, Vegetarian Friendly",76,1,76,"Coffee & Tea"
"g209952-d8420254","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', ""Dora's""]","Dora's","Unclaimed",4.5,"August 11, 2022","39 Magheraboy Road The Pink House, Portrush BT56 8NX Northern Ireland",55.18645,-6.653611,"#2 of 14 Quick Bites in Portrush","#2 of 14 Quick Bites in Portrush",142,0,0,,"Cafe, British","Breakfast, Lunch, Brunch","Vegetarian Friendly, Vegan Options, Gluten Free Options","Takeout, Outdoor Seating, Seating, Highchairs Available, Wheelchair Accessible, Free Wifi","True","True","https://www.facebook.com/pages/Doras/1407595069544289",45,45,45,,100,17,7,5,13,"English (142)","g209952-d8420254","in rating","$$ - $$$","Quick Bites, Cafe, British",142,0,142,"Quick Bites"
"g209952-d8490571","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Arrosto Cafe']","Arrosto Cafe","Unclaimed",4,"April 25, 2023","17 Eglinton Street, Portrush BT56 8DX Northern Ireland",55.20473,-6.65234,"#7 of 14 Quick Bites in Portrush","#7 of 14 Quick Bites in Portrush",52,0,0,,"Cafe, British","Breakfast, Lunch, Brunch","Vegetarian Friendly","Takeout, Seating, Highchairs Available, Wheelchair Accessible","False","True",,40,40,40,,24,10,6,7,5,"English (52)","g209952-d8490571","in rating","$","Quick Bites, Cafe, British",52,0,52,"Quick Bites"
"g209952-d8536830","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Atlantic Hot Food']","Atlantic Hot Food - CLOSED","Unclaimed",5,"July 14, 2016","12 Ballyreagh Road, Portrush BT56 8LS Northern Ireland",55.1976,-6.67122,,,3,0,0,,,,,,"False","False",,,,,,3,0,0,0,0,"English (3)","g209952-d8536830","closed",,,3,0,3,
"g209952-d8702310","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Antrim', 'Portrush', 'Portrush Restaurants', 'Cafe 55 Bistro']","Cafe 55 Bistro","Claimed",2.5,"August 4, 2023","1 Causeway Street located below the 55 degrees North restaurant, Portrush BT56 8AB Northern Ireland",55.20569,-6.651036,"#38 of 39 Restaurants in Portrush","#33 of 37 British in Portrush",131,0,0,,"British","Lunch, Drinks",,"Seating, Accepts Credit Cards, Outdoor Seating, Highchairs Available, Full Bar, Free Wifi","True","True","http://www.55-north.com",25,30,30,,21,29,16,22,43,"English (125), German (1), Russian (1), Italian (2), Polish (2)","g209952-d8702310","in rating","$$ - $$$","British",125,6,125,"Restaurants"
"g209953-d10145628",,,,,,,,,,,0,0,0,,,,,"nan","False","False",,,,,,,,,,,"nan",,"redirect",,,0,0,0,
"g209953-d10156475","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newtownards', 'Newtownards Restaurants', 'Eats Healthy']","Eats Healthy - CLOSED","Unclaimed",4,"October 2, 2016","High Street, Newtownards Northern Ireland",54.5928,-5.69582,,,5,0,0,,,,,,"False","True",,,,,,3,0,2,0,0,"English (5)","g209953-d10156475","closed",,,5,0,5,
"g209953-d10245113","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newtownards', 'Newtownards Restaurants', 'Tesco']","Tesco","Unclaimed",3,"October 12, 2023","1 Castlebawn Drive, Newtownards BT23 4XE Northern Ireland",54.587437,-5.689791,"#6 of 12 Quick Bites in Newtownards","#6 of 12 Quick Bites in Newtownards",24,0,0,,,"Brunch, Breakfast, Dinner",,"Wheelchair Accessible, Seating","True","True","https://www.tesco.com/store-locator/newtownards/1-castlebawn-drive/cafe?sc_cmp=ref*yg*stc*6270&utm_source=yext_extnet&utm_campaign=local_cafe_NI&utm_medium=referral",20,25,15,,5,6,2,6,5,"English (22), Italian (2)","g209953-d10245113","in rating","$","Quick Bites",22,2,22,"Quick Bites"
"g209953-d10291280","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newtownards', 'Newtownards Restaurants', 'Millars Fish & Chips']","Millars Fish & Chips","Unclaimed",4,"March 29, 2023","46 Donaghadee Road, Newtownards BT23 7EU Northern Ireland",54.59625,-5.68438,"#29 of 52 Restaurants in Newtownards","#18 of 25 British in Newtownards",47,0,0,,"Fast Food, British","Lunch, Dinner, Brunch",,"Takeout, Seating, Wheelchair Accessible, Table Service","True","True",,45,45,45,,31,5,0,4,7,"English (47)","g209953-d10291280","in rating","$","Fast Food, British",47,0,47,"Restaurants"
"g209953-d10465240","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newtownards', 'Newtownards Restaurants', 'Tuk Tuk Asian Bistro']","Tuk Tuk Asian Bistro","Claimed",5,"October 6, 2023","6 William Street, Newtownards BT23 4AE Northern Ireland",54.59547,-5.70252,"#1 of 52 Restaurants in Newtownards","#1 of 52 Restaurants in Newtownards",910,1,0,,"Asian, Thai, Malaysian","Lunch, Dinner, Late Night, Drinks","Vegetarian Friendly, Vegan Options, Gluten Free Options","Delivery, Takeout, Reservations, Seating, Highchairs Available, Wheelchair Accessible, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards, Table Service, BYOB","True","True","http://www.tuktukbistro.com/",50,45,45,,808,49,23,17,13,"Italian (1), English (908), French (1)","g209953-d10465240","in rating","$$ - $$$","Asian, Thai, Malaysian",908,2,908,"Restaurants"
"g209953-d10534997","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newtownards', 'Newtownards Restaurants', ""Mama G's""]","Mama G's - CLOSED","Unclaimed",3.5,"August 6, 2018","Unit 4 Gibsons Lane, Newtownards BT23 4LJ Northern Ireland",54.59364,-5.69896,,,7,0,0,,"British",,,,"False","True","https://www.facebook.com/Mama-Gs-287630448027372/",,,,,3,1,1,0,2,"English (7)","g209953-d10534997","closed",,"British",7,0,7,
"g209953-d10691298","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newtownards', 'Newtownards Restaurants', 'Cafe Barista']","Cafe Barista","Unclaimed",2.5,"March 18, 2019","22C Circular Road Ards Shopping Centre, Newtownards BT23 4EU Northern Ireland",54.59386,-5.70822,"#51 of 52 Restaurants in Newtownards","#51 of 52 Restaurants in Newtownards",11,0,0,,"Cafe","Breakfast",,"Seating, Wheelchair Accessible","False","True","https://www.ardsshoppingcentre.com/stores/cafe-barista/",25,30,30,,1,2,3,0,5,"English (11)","g209953-d10691298","in rating","$","Cafe",11,0,11,"Restaurants"
"g209953-d11644843","['Europe', 'United Kingdom (UK)', 'Northern Ireland', 'County Down', 'Newtownards', 'Newtownards Restaurants', ""Bella's Bistro & Guestrooms""]","Bella's Bistro & Guestrooms","Unclaimed",4,"August 31, 2020","60 Main Street, Newtownards BT22 1AS Northern Ireland",54.48827,-5.53423,"#43 of 52 Restaurants in Newtownards","#43 of 52 Restaurants in Newtownards",5,0,0,,,"Breakfast, Lunch, Dinner",,,"True","False","http://www.bellaskircubbin.com",,,,,2,2,0,0,1,"English (5)","g209953-d11644843","in rating",,,5,0,5,"Restaurants"
