"id","country_region","rest_name","is_claimed","rating","last_review","address","latitude","longitude","popularity_top","popularity_detailed","n_reviews","travellers_choice","michelin","price_range","cuisines","meal_types","special_diets","features","working_hours","telephone","website","food_rating","service_rating","value_rating","atmosphere_rating","traveller_rating_5","traveller_rating_4","traveller_rating_3","traveller_rating_2","traveller_rating_1","all_languages","status","id_destination","price_category","top_tags","type","English","non-English","local"
"g3383633-d14945137","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Hoijers']","Höijers","Unclaimed",4,"July 26, 2023","7 Pohjoinen Rantakatu, Raseborg, Raseborg Municipality 10600 Finland",59.97683,23.43323,"#1 of 10 Restaurants in Raseborg","#1 of 10 Restaurants in Raseborg",69,0,0,,"European, Scandinavian","Lunch, Dinner","Vegetarian Friendly, Vegan Options","Reservations, Seating, Accepts Credit Cards, Table Service, Outdoor Seating, Wheelchair Accessible","False","True","https://www.facebook.com/H%C3%B6ijers-1973177629364730/",45,45,40,,33,21,6,3,6,"Finnish (37), Italian (2), Norwegian (1), Swedish (9), French (1), English (19)","in rating","g3383633-d14945137","$$ - $$$","European, Scandinavian, Vegetarian Friendly","Restaurants",19,50,37
"g3383633-d17526645","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Restaurant GH Fyren']","Restaurant GH Fyren","Claimed",3.5,"October 14, 2023","Norra Strandgatan 12, Raseborg, Raseborg Municipality 10600 Finland",59.97783,23.433212,"#4 of 10 Restaurants in Raseborg","#3 of 5 European in Raseborg",48,0,0,,"Healthy, Scandinavian, European","Lunch",,"Reservations, Outdoor Seating, Seating, Table Service","False","True","http://www.ghfyren.fi/",35,35,35,,16,11,8,7,6,"English (24), Swedish (2), Finnish (22)","in rating","g3383633-d17526645","$$ - $$$","European, Healthy, Scandinavian","Restaurants",24,24,22
"g3383633-d17724446","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Villa Kosthall']","Villa Kosthall","Unclaimed",4.5,"November 8, 2020","Rantakaari 16, Raseborg, Raseborg Municipality 10680 Finland",59.92345,23.31944,"#6 of 10 Restaurants in Raseborg","#1 of 2 Thai in Raseborg",5,0,0,,"European, Thai, Soups",,,,"False","True","http://villakosthall.com",,,,,2,3,0,0,0,"English (2), Finnish (3)","in rating","g3383633-d17724446",,"European, Thai, Soups","Restaurants",2,3,3
"g3383633-d19306969","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Wi-Box Bakery & Kitchen']","Wi-Box Bakery & Kitchen","Claimed",5,"March 3, 2020","Mekanikervagen 4, Raseborg, Raseborg Municipality 10600 Finland",60.00668,23.53398,"#10 of 10 Restaurants in Raseborg","#3 of 3 Cafe in Raseborg",1,0,0,,"Cafe","Breakfast, Lunch, Dinner",,,"True","True","http://www.wiboxbageri.fi",,,,,1,0,0,0,0,"English (1)","in rating","g3383633-d19306969","$$ - $$$","Cafe","Restaurants",1,0,0
"g3383633-d21057924","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Shell Helmisimpukka Karjaa']","Shell Helmisimpukka Karjaa","Unclaimed",,,"Lepinpellonkatu 1, Raseborg, Raseborg Municipality Finland",,,,,0,0,0,,"Cafe, European, Grill, Diner",,,,"False","True","http://www.st1.fi/asemahaku/shell-raasepori-karjaa",,,,,0,0,0,0,0,"nan","in rating","g3383633-d21057924",,"Cafe, European, Grill, Diner",,0,0,0
"g3383633-d2562120","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Carl de Mumma']","Carl de Mumma","Unclaimed",4.5,"October 22, 2021","Radhustorget, Raseborg, Raseborg Municipality 10600 Finland",59.974445,23.435497,"#2 of 3 Desserts in Raseborg","#2 of 3 Dessert in Raseborg",40,0,0,,"Cafe","Breakfast",,"Takeout","True","True","http://www.carldemumma.com",45,45,45,40,17,21,2,0,0,"Norwegian (1), Spanish (1), Finnish (14), Swedish (6), English (16), French (1), Italian (1)","in rating","g3383633-d2562120","$$ - $$$","Dessert, Cafe","Desserts",16,24,14
"g3383633-d3491761","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Cafe Gamla Stan']","Cafè Gamla Stan","Unclaimed",4,"August 10, 2022","Bastugatan 5, Raseborg, Raseborg Municipality Finland",59.972664,23.431273,"#1 of 3 Coffee & Tea in Raseborg","#1 of 3 Coffee & Tea in Raseborg",69,0,0,,"Cafe","Lunch",,"Outdoor Seating, Takeout, Seating","True","True","http://www.cafegamlastan.fi/",40,45,40,,28,28,8,2,3,"French (2), English (29), Spanish (3), Finnish (26), Swedish (6), Russian (3), German (1)","in rating","g3383633-d3491761","$$ - $$$","Dessert, Cafe","Coffee & Tea",29,41,26
"g3383633-d7730143","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Restaurang Bakfickan']","Restaurang Bakfickan","Unclaimed",4,"May 27, 2022","Pitaejaentie 19, Raseborg, Raseborg Municipality 10520 Finland",60.057987,23.301476,"#5 of 10 Restaurants in Raseborg","#4 of 4 Scandinavian in Raseborg",7,0,0,,"European, Scandinavian","Breakfast, Lunch, Dinner",,,"True","True","http://frimans.fi/",,,,,2,4,1,0,0,"Swedish (2), English (3), Finnish (2)","in rating","g3383633-d7730143","$$ - $$$","European, Scandinavian","Restaurants",3,4,2
"g3383633-d7761610","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Serendipity']","Serendipity","Claimed",4,"September 26, 2020","Kauppiaankatu 30, Raseborg, Raseborg Municipality 10300 Finland",60.07367,23.65626,"#3 of 3 Coffee & Tea in Raseborg","#3 of 3 Coffee & Tea in Raseborg",14,0,0,"₪17 - ₪39","Barbecue",,"Vegetarian Friendly","Reservations, Outdoor Seating, Seating, Parking Available, Street Parking, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Accepts Credit Cards","True","True",,,,,,6,5,3,0,0,"English (4), Swedish (2), Finnish (8)","in rating","g3383633-d7761610","$","Dessert, Barbecue, Vegetarian Friendly","Coffee & Tea",4,10,8
"g3383633-d9681089","['Europe', 'Finland', 'Uusimaa', 'Raseborg Municipality', 'Raseborg', 'Raseborg Restaurants', 'Kotipizza']","Kotipizza","Unclaimed",4,"October 20, 2019","Ratakatu 63 10300, Raseborg, Raseborg Municipality Finland",60.070225,23.661728,"#9 of 10 Restaurants in Raseborg","#9 of 10 Restaurants in Raseborg",7,0,0,,,,,,"False","True",,,,,,2,2,3,0,0,"Finnish (2), Spanish (1), English (3), Italian (1)","in rating","g3383633-d9681089","$",,"Restaurants",3,4,2
"g3462010-d15708611","['Europe', 'Finland', 'Northern Ostrobothnia', 'Pyhasalmi', 'Pyhasalmi Restaurants', 'Pyhasalmen Matkahuolto-Kahvio']","Pyhasalmen Matkahuolto-Kahvio","Unclaimed",,,"Antintie 1-3, Pyhasalmi 86800 Finland",63.68209,25.98098,,,0,0,0,,,"Breakfast, Lunch, Dinner",,,"True","True","https://www.facebook.com/Pyh%C3%A4salmen-Matkahuolto-Kahvio-573440329384998/",,,,,0,0,0,0,0,"nan","in rating","g3462010-d15708611",,,,0,0,0
"g3462010-d3462015","['Europe', 'Finland', 'Northern Ostrobothnia', 'Pyhasalmi', 'Pyhasalmi Restaurants', 'Vaskikello']","Vaskikello","Unclaimed",3.5,"April 21, 2023","Vaskikellontie 420, Pyhasalmi 86800 Finland",63.71376,25.919117,"#1 of 1 Quick Bite in Pyhasalmi","#1 of 1 Quick Bites in Pyhasalmi",50,0,0,,"Scandinavian","Breakfast, Lunch",,"Highchairs Available, Takeout, Serves Alcohol","True","True","http://www.vaskikello.fi",35,40,35,40,9,20,15,6,0,"Swedish (1), Finnish (22), Russian (2), English (22), German (1), Danish (1), Italian (1)","in rating","g3462010-d3462015","$","Quick Bites, Scandinavian","Quick Bites",22,28,22
"g3526334-d10664655",,,,,,,,,,,0,0,0,,,"nan",,"nan","False","False",,,,,,,,,,,"nan","redirect",,,,,0,0,0
"g3526334-d10720589",,,,,,,,,,,0,0,0,,,"nan",,"nan","False","False",,,,,,,,,,,"nan","redirect",,,,,0,0,0
"g3526334-d13157108","['Europe', 'Finland', 'Southwest Finland', 'Dalsbruk', 'Dalsbruk Restaurants', 'Cafe Holmbergs Four C']","Cafe Holmbergs Four C","Unclaimed",4.5,"July 25, 2022","Hertsbolevagen 1, Dalsbruk 25900 Finland",60.02107,22.50778,"#1 of 5 Restaurants in Dalsbruk","#1 of 5 Restaurants in Dalsbruk",10,0,0,,,,,,"False","True","http://www.holmbergs.fi",45,50,50,,5,5,0,0,0,"English (7), Swedish (1), Finnish (2)","in rating","g3526334-d13157108","$$ - $$$",,"Restaurants",7,3,2
"g3526334-d17705417","['Europe', 'Finland', 'Southwest Finland', 'Dalsbruk', 'Dalsbruk Restaurants', 'Strandhotellet Restaurant']","Strandhotellet Restaurant","Unclaimed",3.5,"April 14, 2023","25900 Taalintehdas, Dalsbruk Finland",60.01919,22.50192,"#4 of 5 Restaurants in Dalsbruk","#2 of 3 European in Dalsbruk",5,0,0,,"European",,,,"False","False","http://www.strandhotellet.fi/fi/ravintola/veranta/",,,,,1,2,1,1,0,"Swedish (1), English (3), Finnish (1)","in rating","g3526334-d17705417","$$ - $$$","European","Restaurants",3,2,1
"g3526334-d3514282","['Europe', 'Finland', 'Southwest Finland', 'Dalsbruk', 'Dalsbruk Restaurants', 'Pub Niska']","Pub Niska","Unclaimed",4,"April 22, 2017","Taalintehtaantie 694 Strandhotellet, Dalsbruk 25900 Finland",60.01916,22.50185,"#5 of 5 Restaurants in Dalsbruk","#3 of 3 European in Dalsbruk",4,0,0,,"European",,,,"False","True","http://www.strandhotellet.fi/sv/restaurangen/pub_niska/",,,,,2,1,0,0,1,"English (2), Finnish (2)","in rating","g3526334-d3514282",,"European","Restaurants",2,2,2
"g3526334-d7856558","['Europe', 'Finland', 'Southwest Finland', 'Dalsbruk', 'Dalsbruk Restaurants', 'Portside']","Portside","Claimed",3.5,"July 20, 2023","Tallimäentie 8, Dalsbruk 25900 Finland",60.019543,22.50617,"#2 of 5 Restaurants in Dalsbruk","#2 of 5 Restaurants in Dalsbruk",63,0,0,"₪43 - ₪258","Pizza, International, European","Dinner, Lunch",,"Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Street Parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Digital Payments, Table Service, Accepts Credit Cards","False","True","http://www.portside.fi",35,35,35,,24,19,3,6,11,"English (30), Swedish (5), Finnish (28)","in rating","g3526334-d7856558","$$ - $$$","Pizza, International, European","Restaurants",30,33,28
"g3580348-d17691983","['Europe', 'Finland', 'Southern Savonia', 'Oravi', 'Oravi Restaurants', 'Oravin Makasiiniravintola']","Oravin Makasiiniravintola","Claimed",3.5,"July 27, 2021","Oravintie 30, Oravi 58130 Finland",62.11403,28.607779,"#2 of 2 Restaurants in Oravi","#1 of 1 Thai in Oravi",2,0,0,,"Thai","Dinner",,"Outdoor Seating, Seating, Serves Alcohol, Table Service, Waterfront, Beach, Family style","False","True","https://www.facebook.com/Makasiiniravintola/",,,,,0,1,1,0,0,"English (1), Finnish (1)","in rating","g3580348-d17691983",,"Thai","Restaurants",1,1,1
"g3580348-d6973136","['Europe', 'Finland', 'Southern Savonia', 'Oravi', 'Oravi Restaurants', 'Ravintola Ruukinranta']","Ravintola Ruukinranta","Claimed",4,"July 24, 2023","Kiramontie 27, Oravi 58130 Finland",62.115097,28.605692,"#1 of 2 Restaurants in Oravi","#1 of 1 Pizza in Oravi",31,0,0,,"Pizza, Scandinavian, European","Lunch, Dinner, Drinks",,"Takeout, Reservations, Seating, Table Service, Outdoor Seating, Validated Parking, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Free Wifi, Waterfront, Beach, Family style, Non-smoking restaurants","False","True","http://www.oravivillage.com/fi/Oravi/Ravintola-Ruukinranta",45,45,35,,11,10,6,1,3,"Russian (1), English (12), Finnish (14), Polish (1), Dutch (1), German (1), Italian (1)","in rating","g3580348-d6973136","$$ - $$$","Pizza, European, Scandinavian","Restaurants",12,19,14
"g3597515-d10746553","['Europe', 'Finland', 'Tavastia Proper', 'Turenki', 'Turenki Restaurants', 'Laurell Turenki']","Laurell Turenki","Unclaimed",4.5,"January 12, 2020","Torikatu. 2, Turenki Finland",60.92173,24.64613,"#3 of 5 Restaurants in Turenki","#3 of 5 Restaurants in Turenki",2,0,0,,,"Breakfast, Lunch",,,"True","False","http://www.laurell.fi/kahvilat/laurell-turenki",,,,,1,1,0,0,0,"Russian (1), English, Finnish (1)","in rating","g3597515-d10746553",,,"Restaurants",0,2,1
"g3597515-d13965623","['Europe', 'Finland', 'Tavastia Proper', 'Turenki', 'Turenki Restaurants', 'Ravintola Paronitar']","Ravintola Paronitar","Unclaimed",5,"May 17, 2022","Torikatu 1, Turenki Finland",60.92211,24.646927,"#2 of 5 Restaurants in Turenki","#1 of 1 American in Turenki",1,0,0,"₪34 - ₪69","American","Breakfast, Lunch, Dinner",,,"True","True","http://ravintolaparonitar.weebly.com",,,,,1,0,0,0,0,"English (1)","in rating","g3597515-d13965623","$","American","Restaurants",1,0,0
"g3597515-d19599889","['Europe', 'Finland', 'Tavastia Proper', 'Turenki', 'Turenki Restaurants', 'Lounas Sulo Oy']","Lounas Sulo Oy","Claimed",5,"July 8, 2021","Harvialantie 7 B, Turenki 14200 Finland",60.922913,24.647865,"#4 of 5 Restaurants in Turenki","#4 of 5 Restaurants in Turenki",1,0,0,,,"Lunch",,"Gift Cards Available","True","True","http://www.facebook.com/Lounassulo/",,,,,1,0,0,0,0,"English, Finnish (1)","in rating","g3597515-d19599889",,,"Restaurants",0,1,1
"g3597515-d21229558","['Europe', 'Finland', 'Tavastia Proper', 'Turenki', 'Turenki Restaurants', 'Suviranta']","Suviranta","Claimed",5,"August 18, 2020","Turengintie 31, Turenki 14200 Finland",,,"#5 of 5 Restaurants in Turenki","#1 of 1 Pub in Turenki",1,0,0,,"Bar, Pub","Lunch, Dinner, Drinks",,"Accepts Mastercard, Accepts Visa, Accepts Credit Cards","False","True","https://www.facebook.com/suvirantaturenki/",,,,,1,0,0,0,0,"English, Finnish (1)","in rating","g3597515-d21229558",,"Bar, Pub","Restaurants",0,1,1
"g3597515-d23256471","['Europe', 'Finland', 'Tavastia Proper', 'Turenki', 'Turenki Restaurants', 'Ravintola Bambu Oy']","Ravintola Bambu Oy","Unclaimed",,,"Turengintie 2, Turenki Finland",60.92121,24.650694,,,0,0,0,,"Thai",,,,"False","True","http://m.facebook.com/bambuthaifastfood/",,,,,0,0,0,0,0,"nan","in rating","g3597515-d23256471",,"Thai",,0,0,0
"g3597515-d3590049","['Europe', 'Finland', 'Tavastia Proper', 'Turenki', 'Turenki Restaurants', 'Restaurant Turenki Station']","Restaurant Turenki Station","Claimed",4.5,"October 18, 2019","Asematie 6 Turengin rautatieasema, Turenki 14200 Finland",60.918274,24.63845,"#1 of 5 Restaurants in Turenki","#1 of 1 Scandinavian in Turenki",28,0,0,"₪108 - ₪370","Scandinavian, European","Drinks",,"Outdoor Seating, Seating, Parking Available, Wheelchair Accessible, Serves Alcohol, Full Bar, Accepts American Express, Accepts Mastercard, Accepts Visa, Free Wifi, Validated Parking, Free off-street parking, Highchairs Available, Table Service, Reservations, Accepts Credit Cards","False","True","http://turenginasema.fi/",45,45,45,50,21,6,1,0,0,"Russian (1), Finnish (13), English (13), German (1)","in rating","g3597515-d3590049","$$ - $$$","European, Scandinavian","Restaurants",13,15,13
"g3767425-d10701286","['Europe', 'Finland', 'Kymenlaakso', 'Jaala', 'Jaala Restaurants', 'Vanha Kelo']","Vanha Kelo","Unclaimed",2.5,"June 11, 2023","Mauontie 1, Jaala 47710 Finland",61.05932,26.46037,"#2 of 2 Restaurants in Jaala","#1 of 1 Pub in Jaala",11,0,0,,"Bar, Pub","Breakfast, Lunch, Dinner",,,"True","True","http://www.vanhakelo.fi/",,,,,0,2,4,3,2,"Finnish (8), English (1), Russian (1), Italian (1)","in rating","g3767425-d10701286",,"Bar, Pub","Restaurants",1,10,8
"g3767425-d17724455","['Europe', 'Finland', 'Kymenlaakso', 'Jaala', 'Jaala Restaurants', 'Cafe Minnan Unelma']","Cafe Minnan Unelma","Claimed",,,"Jaalantie 120, Jaala 47710 Finland",61.04959,26.48505,,,0,0,0,,,"Breakfast, Lunch",,,"True","True","http://www.minnanunelma.fi/",,,,,0,0,0,0,0,"nan","in rating","g3767425-d17724455",,,,0,0,0
"g3767425-d20348261","['Europe', 'Finland', 'Kymenlaakso', 'Jaala', 'Jaala Restaurants', 'Hartolan Puoti & Baari Oy']","Hartolan Puoti & Baari Oy","Unclaimed",5,"July 18, 2021","Mantyharjuntie 1265, Jaala 47710 Finland",61.14671,26.515266,"#1 of 2 Restaurants in Jaala","#1 of 2 Restaurants in Jaala",2,0,0,,,,,,"False","True","https://hartolanpuoti.fi/",,,,,2,0,0,0,0,"English (2)","in rating","g3767425-d20348261",,,"Restaurants",2,0,0
"g3767438-d21200864","['Europe', 'Finland', 'Pirkanmaa', 'Korkeakoski', 'Korkeakoski Restaurants', 'Walleniuksen Wapriikki Singeriin']","Walleniuksen Wapriikki Singeriin","Unclaimed",,,"Walleniuksenkatu 2, Korkeakoski 35500 Finland",,,,,0,0,0,,"Cafe",,,,"False","True","https://www.walleniuksenwapriikki.fi/kahvila/",,,,,0,0,0,0,0,"nan","in rating","g3767438-d21200864",,"Cafe",,0,0,0
"g3809794-d15096607","['Europe', 'Finland', 'Pirkanmaa', 'Pohjaslahti', 'Pohjaslahti Restaurants', 'Wanha Vankka']","Wanha Vankka","Unclaimed",5,"July 22, 2020","Linnaksentie 17, Pohjaslahti 42850 Finland",62.153862,24.131304,"#1 of 1 Restaurant in Pohjaslahti","#1 of 1 Pub in Pohjaslahti",6,0,0,,"Pizza, Pub",,,,"False","True","http://salmipalvelut.fi/home/wanha-vankka/",,,,,5,1,0,0,0,"English, Finnish (6)","in rating","g3809794-d15096607",,"Pizza, Pub","Restaurants",0,6,6
"g3844073-d13009974","['Europe', 'Finland', 'Northern Savonia', 'Rautalampi', 'Rautalampi Restaurants', 'Ravintola Hetki']","Ravintola Hetki","Unclaimed",3.5,"August 4, 2018","Alatie 8, Rautalampi 77700 Finland",62.621445,26.837313,"#4 of 4 Restaurants in Rautalampi","#2 of 2 European in Rautalampi",2,0,0,"₪22 - ₪301","International, European, Scandinavian","Breakfast, Lunch",,,"True","True","http://ravintolahetki.fi/",,,,,0,1,1,0,0,"English, Finnish (2)","in rating","g3844073-d13009974","$$ - $$$","International, European, Scandinavian","Restaurants",0,2,2
"g3844073-d3840118","['Europe', 'Finland', 'Northern Savonia', 'Rautalampi', 'Rautalampi Restaurants', 'Tiinan Tupa']","Tiinan Tupa","Unclaimed",4.5,"July 24, 2021","Ysitie 624, Rautalampi 77700 Finland",62.46366,26.835331,"#1 of 1 Coffee & Tea in Rautalampi","#1 of 1 Coffee & Tea in Rautalampi",42,0,0,,"Cafe","Breakfast, Lunch, Dinner",,"Seating, Parking Available","True","False","http://tiinantupa.com/",45,50,50,,34,6,1,0,1,"Swedish (1), Finnish (30), English (10), Italian (1)","in rating","g3844073-d3840118","$","Cafe","Coffee & Tea",10,32,30
"g3844073-d8372050","['Europe', 'Finland', 'Northern Savonia', 'Rautalampi', 'Rautalampi Restaurants', 'Ravintola Nuapuri']","Ravintola Nuapuri","Unclaimed",4.5,"August 19, 2022","Kuopiontie 21, Rautalampi 77700 Finland",62.62505,26.82595,"#1 of 4 Restaurants in Rautalampi","#1 of 1 Pizza in Rautalampi",6,0,0,,"Pizza",,,,"False","True","http://www.nuapuri.fi",,,,,3,2,1,0,0,"Finnish (4), English (2)","in rating","g3844073-d8372050","$$ - $$$","Pizza","Restaurants",2,4,4
"g3844073-d8518122","['Europe', 'Finland', 'Northern Savonia', 'Rautalampi', 'Rautalampi Restaurants', 'Janoinen Karhu']","Janoinen Karhu","Claimed",3.5,"October 19, 2019","Ysitie 5059, Rautalampi 77700 Finland",62.478916,26.869745,"#3 of 4 Restaurants in Rautalampi","#3 of 4 Restaurants in Rautalampi",7,0,0,"₪17 - ₪60",,"Lunch, Drinks",,"Accepts Visa, Takeout, Reservations, Outdoor Seating, Buffet, Seating, Parking Available, Free off-street parking, Television, Highchairs Available, Wheelchair Accessible, Serves Alcohol, Wine and Beer, Accepts Mastercard, Free Wifi","False","True","http://www.janoinenkarhu.com",,,,,2,2,2,0,1,"English (1), Finnish (6)","in rating","g3844073-d8518122","$",,"Restaurants",1,6,6
"g3861943-d17823029","['Europe', 'Finland', 'Northern Ostrobothnia', 'Hailuoto', 'Hailuoto Restaurants', 'Hailuodon Panimo']","Hailuodon Panimo","Unclaimed",4.5,"July 13, 2023","Luovontie 233, Hailuoto 90480 Finland",65.02,24.739954,"#2 of 5 Restaurants in Hailuoto","#2 of 5 Restaurants in Hailuoto",5,0,0,,,,,,"False","False",,,,,,4,0,1,0,0,"English (1), Swedish (1), Finnish (3)","in rating","g3861943-d17823029","$",,"Restaurants",1,4,3
"g3861943-d18716467","['Europe', 'Finland', 'Northern Ostrobothnia', 'Hailuoto', 'Hailuoto Restaurants', 'Cafe Kaija']","Cafe Kaija","Unclaimed",4,"August 19, 2023","Marjaniementie 821, Hailuoto 90480 Finland",65.039505,24.5513,"#3 of 5 Restaurants in Hailuoto","#1 of 1 Barbecue in Hailuoto",5,0,0,,"Barbecue, Grill","Lunch, Dinner",,,"True","True","http://www.majakkapiha.fi",,,,,3,0,1,0,1,"English (1), French (1), Finnish (3)","in rating","g3861943-d18716467","$$ - $$$","Barbecue, Grill","Restaurants",1,4,3
"g3861943-d21192174","['Europe', 'Finland', 'Northern Ostrobothnia', 'Hailuoto', 'Hailuoto Restaurants', 'Grilli Farestiina']","Grilli Farestiina","Unclaimed",,,"Luovontie 2274, Hailuoto 90480 Finland",65.04034,25.062984,,,0,0,0,,"Barbecue, Grill, Guatemalan, South American",,,,"False","True",,,,,,0,0,0,0,0,"nan","in rating","g3861943-d21192174",,"Barbecue, Grill, Guatemalan, South American",,0,0,0
"g3861943-d21192191","['Europe', 'Finland', 'Northern Ostrobothnia', 'Hailuoto', 'Hailuoto Restaurants', 'Hailuodon Halstari']","Hailuodon Halstari","Unclaimed",5,"July 12, 2023","Marjaniementie 783, Hailuoto Finland",65.039986,24.564331,"#1 of 5 Restaurants in Hailuoto","#1 of 2 European in Hailuoto",8,0,0,,"European",,,,"False","False","http://www.halstari.fi/",,,,,8,0,0,0,0,"English (4), Swedish (1), Finnish (3)","in rating","g3861943-d21192191",,"European","Restaurants",4,4,3
"g3861943-d21192202","['Europe', 'Finland', 'Northern Ostrobothnia', 'Hailuoto', 'Hailuoto Restaurants', 'Kahvila Hornantuutti']","Kahvila Hornantuutti","Unclaimed",,,"Marjaniementie 783, Hailuoto Finland",65.039986,24.564331,,,0,0,0,,"Cafe",,,,"False","False",,,,,,0,0,0,0,0,"nan","in rating","g3861943-d21192202",,"Cafe",,0,0,0
